01/04/21 (05:45:07) | INFO: New instance of bpytop version 1.0.63 started with pid 136545
13/05/21 (21:11:26) | DEBUG: CMD: /usr/bin/bpytop
13/05/21 (21:11:26) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
13/05/21 (21:11:27) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
13/05/21 (21:11:27) | DEBUG: Collect and draw completed in 0.058190 seconds
13/05/21 (21:11:27) | DEBUG: Init completed in 0.098907 seconds
13/05/21 (21:11:43) | INFO: New instance of bpytop version 1.0.65 started with pid 4777
13/05/21 (21:11:43) | INFO: Loglevel set to DEBUG
13/05/21 (21:11:43) | DEBUG: Using psutil version 5.8.0
13/05/21 (21:11:43) | DEBUG: CMD: /usr/bin/bpytop
13/05/21 (21:11:43) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
13/05/21 (21:11:43) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
13/05/21 (21:11:43) | DEBUG: Collect and draw completed in 0.189555 seconds
13/05/21 (21:11:43) | DEBUG: Init completed in 0.237989 seconds
13/05/21 (21:11:51) | INFO: New instance of bpytop version 1.0.65 started with pid 4797
13/05/21 (21:11:51) | INFO: Loglevel set to DEBUG
13/05/21 (21:11:51) | DEBUG: Using psutil version 5.8.0
13/05/21 (21:11:51) | DEBUG: CMD: /usr/bin/bpytop
13/05/21 (21:11:51) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
13/05/21 (21:11:51) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
13/05/21 (21:11:51) | DEBUG: Collect and draw completed in 0.058406 seconds
13/05/21 (21:11:51) | DEBUG: Init completed in 0.099362 seconds
13/05/21 (21:11:56) | INFO: New instance of bpytop version 1.0.65 started with pid 4813
13/05/21 (21:11:56) | INFO: Loglevel set to DEBUG
13/05/21 (21:11:56) | DEBUG: Using psutil version 5.8.0
13/05/21 (21:11:56) | DEBUG: CMD: /usr/bin/bpytop
13/05/21 (21:11:56) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
13/05/21 (21:11:56) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
13/05/21 (21:11:56) | DEBUG: Collect and draw completed in 0.055907 seconds
13/05/21 (21:11:56) | DEBUG: Init completed in 0.098167 seconds
14/05/21 (03:46:34) | INFO: New instance of bpytop version 1.0.65 started with pid 57082
14/05/21 (03:46:34) | INFO: Loglevel set to DEBUG
14/05/21 (03:46:34) | DEBUG: Using psutil version 5.8.0
14/05/21 (03:46:34) | DEBUG: CMD: /usr/bin/bpytop
14/05/21 (03:46:34) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
14/05/21 (03:46:34) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
14/05/21 (03:46:34) | DEBUG: Collect and draw completed in 0.207295 seconds
14/05/21 (03:46:34) | DEBUG: Init completed in 0.249908 seconds
14/05/21 (04:03:25) | INFO: New instance of bpytop version 1.0.65 started with pid 65819
14/05/21 (04:03:25) | INFO: Loglevel set to DEBUG
14/05/21 (04:03:25) | DEBUG: Using psutil version 5.8.0
14/05/21 (04:03:25) | DEBUG: CMD: /usr/bin/bpytop
14/05/21 (04:03:25) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
14/05/21 (04:03:25) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
14/05/21 (04:03:26) | DEBUG: Collect and draw completed in 0.132415 seconds
14/05/21 (04:03:26) | DEBUG: Init completed in 0.176249 seconds
14/05/21 (11:02:41) | INFO: New instance of bpytop version 1.0.65 started with pid 7844
14/05/21 (11:02:41) | INFO: Loglevel set to DEBUG
14/05/21 (11:02:41) | DEBUG: Using psutil version 5.8.0
14/05/21 (11:02:41) | DEBUG: CMD: /usr/bin/bpytop
14/05/21 (11:02:41) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
14/05/21 (11:02:41) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
14/05/21 (11:02:41) | DEBUG: Collect and draw completed in 0.094980 seconds
14/05/21 (11:02:41) | DEBUG: Init completed in 0.131562 seconds
14/05/21 (11:13:27) | INFO: New instance of bpytop version 1.0.65 started with pid 11717
14/05/21 (11:13:27) | INFO: Loglevel set to DEBUG
14/05/21 (11:13:27) | DEBUG: Using psutil version 5.8.0
14/05/21 (11:13:27) | DEBUG: CMD: /usr/bin/bpytop
14/05/21 (11:13:27) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
14/05/21 (11:13:27) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
14/05/21 (11:13:27) | DEBUG: Collect and draw completed in 0.065857 seconds
14/05/21 (11:13:27) | DEBUG: Init completed in 0.108094 seconds
14/05/21 (13:41:15) | INFO: New instance of bpytop version 1.0.65 started with pid 7107
14/05/21 (13:41:15) | INFO: Loglevel set to DEBUG
14/05/21 (13:41:15) | DEBUG: Using psutil version 5.8.0
14/05/21 (13:41:15) | DEBUG: CMD: /usr/bin/bpytop
14/05/21 (13:41:15) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
14/05/21 (13:41:15) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
14/05/21 (13:41:15) | DEBUG: Collect and draw completed in 0.076548 seconds
14/05/21 (13:41:15) | DEBUG: Init completed in 0.117429 seconds
14/05/21 (13:43:19) | INFO: New instance of bpytop version 1.0.65 started with pid 7302
14/05/21 (13:43:19) | INFO: Loglevel set to DEBUG
14/05/21 (13:43:19) | DEBUG: Using psutil version 5.8.0
14/05/21 (13:43:19) | DEBUG: CMD: /usr/bin/bpytop
14/05/21 (13:43:19) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
14/05/21 (13:43:19) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
14/05/21 (13:43:19) | DEBUG: Collect and draw completed in 0.088065 seconds
14/05/21 (13:43:19) | DEBUG: Init completed in 0.129818 seconds
14/05/21 (13:43:56) | INFO: New instance of bpytop version 1.0.65 started with pid 7368
14/05/21 (13:43:56) | INFO: Loglevel set to DEBUG
14/05/21 (13:43:56) | DEBUG: Using psutil version 5.8.0
14/05/21 (13:43:56) | DEBUG: CMD: /usr/bin/bpytop
14/05/21 (13:43:56) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
14/05/21 (13:43:56) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
14/05/21 (13:43:56) | DEBUG: Collect and draw completed in 0.083682 seconds
14/05/21 (13:43:56) | DEBUG: Init completed in 0.124991 seconds
14/05/21 (14:22:19) | INFO: New instance of bpytop version 1.0.65 started with pid 3581
14/05/21 (14:22:19) | INFO: Loglevel set to DEBUG
14/05/21 (14:22:19) | DEBUG: Using psutil version 5.8.0
14/05/21 (14:22:19) | DEBUG: CMD: /usr/bin/bpytop
14/05/21 (14:22:19) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
14/05/21 (14:22:19) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
14/05/21 (14:22:20) | DEBUG: Collect and draw completed in 0.210767 seconds
14/05/21 (14:22:20) | DEBUG: Init completed in 0.302903 seconds
14/05/21 (19:15:47) | INFO: New instance of bpytop version 1.0.65 started with pid 42618
14/05/21 (19:15:47) | INFO: Loglevel set to DEBUG
14/05/21 (19:15:47) | DEBUG: Using psutil version 5.8.0
14/05/21 (19:15:47) | DEBUG: CMD: /usr/bin/bpytop
14/05/21 (19:15:47) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
14/05/21 (19:15:47) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
14/05/21 (19:15:47) | DEBUG: Collect and draw completed in 0.065273 seconds
14/05/21 (19:15:47) | DEBUG: Init completed in 0.106628 seconds
15/05/21 (16:18:08) | INFO: New instance of bpytop version 1.0.65 started with pid 14021
15/05/21 (16:18:08) | INFO: Loglevel set to DEBUG
15/05/21 (16:18:08) | DEBUG: Using psutil version 5.8.0
15/05/21 (16:18:08) | DEBUG: CMD: /usr/bin/bpytop
15/05/21 (16:18:08) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
15/05/21 (16:18:08) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
15/05/21 (16:18:08) | DEBUG: Collect and draw completed in 0.127365 seconds
15/05/21 (16:18:08) | DEBUG: Init completed in 0.181789 seconds
15/05/21 (16:18:47) | INFO: New instance of bpytop version 1.0.65 started with pid 14146
15/05/21 (16:18:47) | INFO: Loglevel set to DEBUG
15/05/21 (16:18:47) | DEBUG: Using psutil version 5.8.0
15/05/21 (16:18:47) | DEBUG: CMD: /usr/bin/bpytop
15/05/21 (16:18:47) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
15/05/21 (16:18:48) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
15/05/21 (16:18:48) | DEBUG: Collect and draw completed in 0.101679 seconds
15/05/21 (16:18:48) | DEBUG: Init completed in 0.161460 seconds
15/05/21 (16:19:48) | INFO: New instance of bpytop version 1.0.65 started with pid 14220
15/05/21 (16:19:48) | INFO: Loglevel set to DEBUG
15/05/21 (16:19:48) | DEBUG: Using psutil version 5.8.0
15/05/21 (16:19:48) | DEBUG: CMD: /usr/bin/bpytop
15/05/21 (16:19:48) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
15/05/21 (16:19:48) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
15/05/21 (16:19:48) | DEBUG: Collect and draw completed in 0.106644 seconds
15/05/21 (16:19:48) | DEBUG: Init completed in 0.153258 seconds
15/05/21 (17:04:47) | INFO: New instance of bpytop version 1.0.65 started with pid 22419
15/05/21 (17:04:47) | INFO: Loglevel set to DEBUG
15/05/21 (17:04:47) | DEBUG: Using psutil version 5.8.0
15/05/21 (17:04:47) | DEBUG: CMD: /usr/bin/bpytop
15/05/21 (17:04:47) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
15/05/21 (17:04:47) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
15/05/21 (17:04:47) | DEBUG: Collect and draw completed in 0.115239 seconds
15/05/21 (17:04:47) | DEBUG: Init completed in 0.170819 seconds
15/05/21 (17:11:13) | INFO: New instance of bpytop version 1.0.65 started with pid 23522
15/05/21 (17:11:13) | INFO: Loglevel set to DEBUG
15/05/21 (17:11:13) | DEBUG: Using psutil version 5.8.0
15/05/21 (17:11:13) | DEBUG: CMD: /usr/bin/bpytop
15/05/21 (17:11:13) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
15/05/21 (17:11:13) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
15/05/21 (17:11:13) | DEBUG: Collect and draw completed in 0.142226 seconds
15/05/21 (17:11:13) | DEBUG: Init completed in 0.192571 seconds
15/05/21 (17:45:23) | INFO: New instance of bpytop version 1.0.65 started with pid 5063
15/05/21 (17:45:23) | INFO: Loglevel set to DEBUG
15/05/21 (17:45:23) | DEBUG: Using psutil version 5.8.0
15/05/21 (17:45:23) | DEBUG: CMD: /usr/bin/bpytop
15/05/21 (17:45:23) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
15/05/21 (17:45:23) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
15/05/21 (17:45:23) | DEBUG: Collect and draw completed in 0.123012 seconds
15/05/21 (17:45:23) | DEBUG: Init completed in 0.177766 seconds
15/05/21 (18:10:16) | INFO: New instance of bpytop version 1.0.65 started with pid 8338
15/05/21 (18:10:16) | INFO: Loglevel set to DEBUG
15/05/21 (18:10:16) | DEBUG: Using psutil version 5.8.0
15/05/21 (18:10:16) | DEBUG: CMD: /usr/bin/bpytop
15/05/21 (18:10:16) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
15/05/21 (18:10:16) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
15/05/21 (18:10:16) | DEBUG: Collect and draw completed in 0.064614 seconds
15/05/21 (18:10:16) | DEBUG: Init completed in 0.109289 seconds
15/05/21 (19:15:05) | INFO: New instance of bpytop version 1.0.65 started with pid 11860
15/05/21 (19:15:05) | INFO: Loglevel set to DEBUG
15/05/21 (19:15:05) | DEBUG: Using psutil version 5.8.0
15/05/21 (19:15:05) | DEBUG: CMD: /usr/bin/bpytop
15/05/21 (19:15:05) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
15/05/21 (19:15:05) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
15/05/21 (19:15:05) | DEBUG: Collect and draw completed in 0.075462 seconds
15/05/21 (19:15:05) | DEBUG: Init completed in 0.116722 seconds
17/05/21 (17:41:20) | INFO: New instance of bpytop version 1.0.65 started with pid 74251
17/05/21 (17:41:20) | INFO: Loglevel set to DEBUG
17/05/21 (17:41:20) | DEBUG: Using psutil version 5.8.0
17/05/21 (17:41:20) | DEBUG: CMD: /usr/bin/bpytop
17/05/21 (17:41:20) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
17/05/21 (17:41:20) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
17/05/21 (17:41:20) | DEBUG: Collect and draw completed in 0.106945 seconds
17/05/21 (17:41:20) | DEBUG: Init completed in 0.148477 seconds
17/05/21 (18:46:06) | INFO: New instance of bpytop version 1.0.65 started with pid 81340
17/05/21 (18:46:06) | INFO: Loglevel set to DEBUG
17/05/21 (18:46:06) | DEBUG: Using psutil version 5.8.0
17/05/21 (18:46:06) | DEBUG: CMD: /usr/bin/bpytop
17/05/21 (18:46:06) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
17/05/21 (18:46:06) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
17/05/21 (18:46:06) | DEBUG: Collect and draw completed in 0.063475 seconds
17/05/21 (18:46:06) | DEBUG: Init completed in 0.106364 seconds
18/05/21 (01:55:06) | INFO: New instance of bpytop version 1.0.65 started with pid 16544
18/05/21 (01:55:06) | INFO: Loglevel set to DEBUG
18/05/21 (01:55:06) | DEBUG: Using psutil version 5.8.0
18/05/21 (01:55:06) | DEBUG: CMD: /usr/bin/bpytop
18/05/21 (01:55:06) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
18/05/21 (01:55:07) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
18/05/21 (01:55:07) | DEBUG: Collect and draw completed in 0.116064 seconds
18/05/21 (01:55:07) | DEBUG: Init completed in 0.160251 seconds
18/05/21 (16:01:11) | INFO: New instance of bpytop version 1.0.65 started with pid 62860
18/05/21 (16:01:11) | INFO: Loglevel set to DEBUG
18/05/21 (16:01:11) | DEBUG: Using psutil version 5.8.0
18/05/21 (16:01:11) | DEBUG: CMD: /usr/bin/bpytop
18/05/21 (16:01:11) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
18/05/21 (16:01:11) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
18/05/21 (16:01:11) | DEBUG: Collect and draw completed in 0.128168 seconds
18/05/21 (16:01:11) | DEBUG: Init completed in 0.188114 seconds
18/05/21 (16:21:41) | INFO: New instance of bpytop version 1.0.65 started with pid 4182
18/05/21 (16:21:41) | INFO: Loglevel set to DEBUG
18/05/21 (16:21:41) | DEBUG: Using psutil version 5.8.0
